,id,churn_probability,churn_probability_pred_LR,churn_probability_pred_RF,churn_probability_pred_DC,churn_probability_pred_XG
18420,88419,0,0.0,0.0,0.0,0
18421,88420,0,0.0,0.0,0.0,0
18422,88421,0,0.0,0.0,0.0,0
18423,88422,0,0.0,0.0,0.0,0
18424,88423,0,0.0,0.0,0.0,0
18425,88424,0,0.0,0.0,0.0,0
18426,88425,0,0.0,0.0,0.0,0
18427,88426,0,0.0,0.0,0.0,0
18428,88427,0,0.0,0.0,0.0,0
18429,88428,1,0.0,0.0,0.0,0
18430,88429,0,0.0,0.0,0.0,0
18431,88430,1,0.0,1.0,1.0,1
18432,88431,0,0.0,1.0,1.0,0
18433,88432,0,1.0,0.0,0.0,0
18434,88433,0,0.0,0.0,0.0,0
18435,88434,1,0.0,1.0,1.0,1
18436,88435,0,0.0,0.0,0.0,0
18437,88436,0,0.0,0.0,0.0,0
18438,88437,0,1.0,0.0,0.0,0
18439,88438,0,0.0,0.0,0.0,0
18440,88439,0,0.0,0.0,0.0,0
18441,88440,0,1.0,0.0,0.0,0
18442,88441,0,0.0,0.0,0.0,0
18443,88442,0,0.0,0.0,0.0,0
18444,88443,1,0.0,0.0,0.0,0
18445,88444,0,0.0,0.0,0.0,0
18446,88445,0,0.0,0.0,0.0,0
18447,88446,0,0.0,0.0,0.0,0
18448,88447,0,0.0,0.0,0.0,0
18449,88448,0,1.0,0.0,0.0,0
18450,88449,0,0.0,0.0,0.0,0
18451,88450,0,0.0,1.0,1.0,1
18452,88451,0,0.0,0.0,0.0,0
18453,88452,0,0.0,0.0,0.0,0
18454,88453,0,0.0,0.0,0.0,0
18455,88454,0,0.0,0.0,0.0,0
18456,88455,0,0.0,0.0,0.0,0
18457,88456,0,0.0,0.0,0.0,0
18458,88457,0,0.0,0.0,0.0,0
18459,88458,0,0.0,0.0,0.0,0
18460,88459,0,0.0,0.0,0.0,0
18461,88460,0,0.0,0.0,0.0,0
18462,88461,0,0.0,0.0,0.0,0
18463,88462,1,1.0,1.0,0.0,0
18464,88463,0,1.0,0.0,0.0,0
18465,88464,0,0.0,0.0,0.0,0
18466,88465,0,0.0,0.0,0.0,0
18467,88466,0,0.0,0.0,0.0,0
18468,88467,0,0.0,0.0,0.0,0
18469,88468,0,0.0,0.0,0.0,0
18470,88469,0,0.0,0.0,0.0,0
18471,88470,1,1.0,1.0,1.0,1
18472,88471,0,0.0,0.0,0.0,0
18473,88472,0,0.0,0.0,0.0,0
18474,88473,0,0.0,0.0,0.0,0
18475,88474,0,0.0,0.0,0.0,0
18476,88475,1,0.0,0.0,0.0,0
18477,88476,0,0.0,0.0,0.0,0
18478,88477,0,0.0,0.0,0.0,0
18479,88478,0,0.0,0.0,0.0,0
18480,88479,0,1.0,1.0,1.0,1
18481,88480,0,0.0,0.0,0.0,0
18482,88481,0,0.0,0.0,0.0,0
18483,88482,1,1.0,0.0,0.0,0
18484,88483,1,1.0,1.0,1.0,1
18485,88484,0,0.0,0.0,0.0,0
18486,88485,0,0.0,0.0,0.0,0
18487,88486,0,0.0,0.0,0.0,0
18488,88487,0,0.0,0.0,0.0,0
18489,88488,0,0.0,0.0,0.0,0
18490,88489,0,0.0,0.0,0.0,0
18491,88490,1,0.0,0.0,0.0,0
18492,88491,0,0.0,0.0,0.0,0
18493,88492,0,0.0,0.0,0.0,0
18494,88493,0,0.0,0.0,0.0,0
18495,88494,0,0.0,0.0,0.0,0
18496,88495,0,0.0,0.0,0.0,0
18497,88496,0,0.0,0.0,0.0,0
18498,88497,0,0.0,0.0,0.0,0
18499,88498,0,0.0,0.0,0.0,0
18500,88499,0,0.0,0.0,0.0,0
18501,88500,0,0.0,0.0,0.0,0
18502,88501,0,0.0,0.0,0.0,0
18503,88502,0,0.0,0.0,0.0,0
18504,88503,0,0.0,0.0,0.0,0
18505,88504,0,0.0,0.0,0.0,0
18506,88505,1,1.0,1.0,1.0,1
18507,88506,0,0.0,0.0,0.0,0
18508,88507,0,0.0,0.0,0.0,0
18509,88508,0,0.0,0.0,0.0,0
18510,88509,0,0.0,0.0,0.0,0
18511,88510,0,0.0,0.0,0.0,0
18512,88511,0,0.0,0.0,0.0,0
18513,88512,0,0.0,0.0,0.0,0
18514,88513,0,1.0,0.0,0.0,0
18515,88514,0,0.0,0.0,0.0,0
18516,88515,0,0.0,0.0,0.0,0
18517,88516,0,0.0,0.0,0.0,0
18518,88517,0,0.0,0.0,0.0,0
18519,88518,0,0.0,0.0,0.0,0
18520,88519,0,0.0,0.0,0.0,0
18521,88520,0,1.0,0.0,0.0,0
18522,88521,0,0.0,0.0,0.0,0
18523,88522,1,1.0,1.0,1.0,1
18524,88523,0,0.0,0.0,0.0,0
18525,88524,0,0.0,0.0,0.0,0
18526,88525,0,0.0,0.0,0.0,0
18527,88526,0,0.0,0.0,0.0,0
18528,88527,0,0.0,0.0,0.0,0
18529,88528,0,0.0,0.0,0.0,0
18530,88529,0,0.0,0.0,0.0,0
18531,88530,0,0.0,0.0,0.0,0
18532,88531,0,0.0,0.0,0.0,0
18533,88532,0,0.0,0.0,0.0,0
18534,88533,0,0.0,0.0,0.0,0
18535,88534,0,0.0,0.0,0.0,0
18536,88535,0,0.0,0.0,0.0,0
18537,88536,0,0.0,0.0,0.0,0
18538,88537,0,0.0,0.0,0.0,0
18539,88538,0,0.0,0.0,0.0,0
18540,88539,0,0.0,0.0,0.0,0
18541,88540,0,0.0,0.0,0.0,0
18542,88541,0,0.0,0.0,0.0,0
18543,88542,0,0.0,0.0,0.0,0
18544,88543,0,0.0,0.0,0.0,0
18545,88544,1,1.0,1.0,0.0,0
18546,88545,0,0.0,0.0,0.0,0
18547,88546,0,1.0,0.0,1.0,0
18548,88547,1,1.0,0.0,1.0,1
18549,88548,0,0.0,0.0,0.0,0
18550,88549,0,0.0,0.0,0.0,0
18551,88550,0,0.0,0.0,0.0,0
18552,88551,0,0.0,0.0,0.0,0
18553,88552,1,0.0,1.0,1.0,1
18554,88553,0,0.0,0.0,0.0,0
18555,88554,0,0.0,0.0,0.0,0
18556,88555,0,0.0,0.0,0.0,0
18557,88556,1,1.0,0.0,0.0,0
18558,88557,0,0.0,0.0,0.0,0
18559,88558,0,0.0,0.0,0.0,0
18560,88559,0,0.0,0.0,0.0,0
18561,88560,0,0.0,0.0,0.0,0
18562,88561,0,0.0,0.0,0.0,0
18563,88562,0,0.0,0.0,0.0,0
18564,88563,0,0.0,0.0,0.0,0
18565,88564,0,0.0,0.0,0.0,0
18566,88565,1,0.0,0.0,0.0,0
18567,88566,0,0.0,0.0,0.0,0
18568,88567,0,0.0,0.0,0.0,0
18569,88568,0,0.0,0.0,0.0,0
18570,88569,0,0.0,0.0,0.0,0
18571,88570,0,0.0,0.0,0.0,0
18572,88571,0,0.0,0.0,0.0,0
18573,88572,0,0.0,0.0,0.0,0
18574,88573,0,0.0,0.0,0.0,0
18575,88574,1,1.0,0.0,0.0,0
18576,88575,0,0.0,0.0,0.0,0
18577,88576,0,0.0,0.0,0.0,0
18578,88577,0,0.0,0.0,0.0,0
18579,88578,0,0.0,0.0,0.0,0
18580,88579,0,0.0,0.0,0.0,0
18581,88580,1,1.0,1.0,1.0,1
18582,88581,0,0.0,0.0,0.0,0
18583,88582,0,0.0,0.0,0.0,0
18584,88583,0,0.0,0.0,0.0,0
18585,88584,0,0.0,0.0,0.0,0
18586,88585,0,0.0,0.0,0.0,0
18587,88586,0,0.0,0.0,0.0,0
18588,88587,0,0.0,0.0,0.0,0
18589,88588,0,0.0,0.0,0.0,0
18590,88589,0,0.0,0.0,0.0,0
18591,88590,0,0.0,0.0,0.0,0
18592,88591,0,0.0,0.0,0.0,0
18593,88592,0,0.0,0.0,0.0,0
18594,88593,0,0.0,0.0,0.0,0
18595,88594,0,0.0,0.0,0.0,0
18596,88595,0,0.0,0.0,0.0,0
18597,88596,0,0.0,0.0,1.0,0
18598,88597,0,0.0,0.0,0.0,0
18599,88598,0,0.0,0.0,0.0,0
18600,88599,0,0.0,0.0,0.0,0
18601,88600,0,0.0,0.0,0.0,0
18602,88601,0,0.0,0.0,0.0,0
18603,88602,0,0.0,0.0,0.0,0
18604,88603,0,0.0,0.0,0.0,0
18605,88604,0,0.0,0.0,0.0,0
18606,88605,0,0.0,0.0,0.0,0
18607,88606,1,1.0,1.0,1.0,1
18608,88607,0,0.0,0.0,0.0,0
18609,88608,0,0.0,0.0,0.0,0
18610,88609,0,0.0,0.0,0.0,0
18611,88610,0,0.0,0.0,0.0,0
18612,88611,0,0.0,0.0,0.0,0
18613,88612,1,0.0,0.0,1.0,0
18614,88613,0,0.0,0.0,0.0,0
18615,88614,0,0.0,0.0,0.0,0
18616,88615,0,0.0,0.0,0.0,0
18617,88616,0,0.0,0.0,0.0,0
18618,88617,1,1.0,1.0,1.0,1
18619,88618,0,0.0,0.0,0.0,0
18620,88619,0,0.0,0.0,0.0,0
18621,88620,0,0.0,0.0,0.0,0
18622,88621,0,0.0,0.0,0.0,0
18623,88622,0,0.0,0.0,0.0,0
18624,88623,0,0.0,0.0,0.0,0
18625,88624,0,0.0,0.0,0.0,0
18626,88625,0,0.0,0.0,0.0,0
18627,88626,0,0.0,0.0,0.0,0
18628,88627,0,0.0,0.0,0.0,0
18629,88628,0,0.0,0.0,0.0,0
18630,88629,0,0.0,0.0,0.0,0
18631,88630,0,0.0,0.0,0.0,0
18632,88631,0,0.0,0.0,0.0,0
18633,88632,0,0.0,0.0,0.0,0
18634,88633,0,0.0,0.0,0.0,0
18635,88634,0,0.0,0.0,0.0,0
18636,88635,0,0.0,0.0,0.0,0
18637,88636,0,0.0,0.0,0.0,0
18638,88637,0,0.0,0.0,0.0,0
18639,88638,0,0.0,0.0,0.0,0
18640,88639,0,0.0,0.0,0.0,0
18641,88640,0,0.0,0.0,0.0,0
18642,88641,0,0.0,0.0,0.0,0
18643,88642,0,0.0,0.0,0.0,0
18644,88643,0,0.0,0.0,0.0,0
18645,88644,0,0.0,0.0,0.0,0
18646,88645,0,0.0,0.0,0.0,0
18647,88646,0,0.0,0.0,0.0,0
18648,88647,0,0.0,0.0,0.0,0
18649,88648,0,0.0,0.0,0.0,0
18650,88649,0,0.0,0.0,0.0,0
18651,88650,0,0.0,0.0,0.0,0
18652,88651,0,0.0,0.0,0.0,0
18653,88652,0,1.0,0.0,0.0,0
18654,88653,0,0.0,0.0,0.0,0
18655,88654,0,0.0,0.0,0.0,0
18656,88655,0,0.0,0.0,0.0,0
18657,88656,0,0.0,0.0,0.0,0
18658,88657,0,0.0,0.0,0.0,0
18659,88658,0,0.0,0.0,0.0,0
18660,88659,0,0.0,0.0,0.0,0
18661,88660,0,1.0,0.0,0.0,0
18662,88661,0,0.0,0.0,0.0,0
18663,88662,0,0.0,0.0,0.0,0
18664,88663,0,0.0,0.0,0.0,0
18665,88664,0,0.0,0.0,0.0,0
18666,88665,0,0.0,0.0,0.0,0
18667,88666,0,0.0,0.0,0.0,0
18668,88667,0,0.0,0.0,0.0,0
18669,88668,0,0.0,0.0,0.0,0
18670,88669,0,0.0,0.0,0.0,0
18671,88670,0,0.0,0.0,0.0,0
18672,88671,0,0.0,0.0,0.0,0
18673,88672,0,0.0,0.0,0.0,0
18674,88673,1,1.0,0.0,1.0,1
18675,88674,0,0.0,0.0,0.0,0
18676,88675,0,0.0,0.0,0.0,0
18677,88676,0,0.0,0.0,0.0,0
18678,88677,0,0.0,0.0,0.0,0
18679,88678,0,0.0,0.0,0.0,0
18680,88679,0,0.0,0.0,0.0,0
18681,88680,0,0.0,0.0,0.0,0
18682,88681,0,0.0,0.0,0.0,0
18683,88682,0,0.0,0.0,0.0,0
18684,88683,0,0.0,0.0,0.0,0
18685,88684,0,0.0,0.0,0.0,0
18686,88685,0,0.0,0.0,0.0,0
18687,88686,0,0.0,0.0,0.0,0
18688,88687,0,0.0,0.0,0.0,0
18689,88688,0,0.0,0.0,0.0,0
18690,88689,0,0.0,0.0,0.0,0
18691,88690,0,0.0,0.0,0.0,0
18692,88691,1,0.0,0.0,0.0,0
18693,88692,0,1.0,0.0,0.0,0
18694,88693,0,0.0,0.0,0.0,0
18695,88694,1,1.0,1.0,1.0,1
18696,88695,0,0.0,0.0,0.0,0
18697,88696,0,0.0,0.0,0.0,0
18698,88697,0,0.0,0.0,0.0,0
18699,88698,0,0.0,0.0,0.0,0
18700,88699,1,0.0,0.0,0.0,0
18701,88700,0,0.0,0.0,0.0,0
18702,88701,0,0.0,0.0,0.0,0
18703,88702,0,0.0,0.0,0.0,0
18704,88703,0,0.0,0.0,0.0,0
18705,88704,0,0.0,0.0,0.0,0
18706,88705,0,0.0,0.0,0.0,0
18707,88706,0,1.0,0.0,0.0,0
18708,88707,0,0.0,0.0,0.0,0
18709,88708,0,0.0,0.0,0.0,0
18710,88709,1,0.0,1.0,1.0,1
18711,88710,0,0.0,0.0,0.0,0
18712,88711,0,0.0,0.0,0.0,0
18713,88712,0,0.0,0.0,0.0,0
18714,88713,0,0.0,0.0,0.0,0
18715,88714,0,0.0,0.0,0.0,0
18716,88715,0,0.0,0.0,0.0,0
18717,88716,0,1.0,0.0,0.0,0
18718,88717,0,0.0,0.0,0.0,0
18719,88718,0,0.0,0.0,0.0,0
18720,88719,0,0.0,0.0,0.0,0
18721,88720,0,0.0,0.0,0.0,0
18722,88721,0,0.0,0.0,0.0,0
18723,88722,0,0.0,0.0,0.0,0
18724,88723,0,0.0,0.0,0.0,0
18725,88724,0,0.0,0.0,0.0,0
18726,88725,0,0.0,0.0,0.0,0
18727,88726,0,0.0,0.0,0.0,0
18728,88727,0,0.0,0.0,0.0,0
18729,88728,0,0.0,0.0,0.0,0
18730,88729,1,1.0,0.0,0.0,0
18731,88730,0,1.0,0.0,0.0,0
18732,88731,0,0.0,0.0,0.0,0
18733,88732,0,0.0,0.0,0.0,0
18734,88733,0,0.0,0.0,0.0,0
18735,88734,0,0.0,0.0,0.0,0
18736,88735,0,0.0,0.0,0.0,0
18737,88736,0,0.0,0.0,0.0,0
18738,88737,0,0.0,0.0,0.0,0
18739,88738,0,0.0,0.0,0.0,0
18740,88739,1,1.0,1.0,1.0,1
18741,88740,1,0.0,1.0,0.0,1
18742,88741,0,1.0,0.0,0.0,0
18743,88742,0,0.0,0.0,0.0,0
18744,88743,0,1.0,1.0,1.0,1
18745,88744,0,0.0,0.0,0.0,0
18746,88745,0,0.0,0.0,0.0,0
18747,88746,1,0.0,1.0,1.0,1
18748,88747,0,0.0,0.0,0.0,0
18749,88748,0,0.0,0.0,0.0,0
18750,88749,0,0.0,0.0,0.0,0
18751,88750,1,0.0,0.0,0.0,0
18752,88751,0,0.0,0.0,0.0,0
18753,88752,0,0.0,0.0,0.0,0
18754,88753,0,0.0,0.0,0.0,0
18755,88754,0,0.0,0.0,0.0,0
18756,88755,0,0.0,0.0,0.0,0
18757,88756,0,0.0,0.0,0.0,0
18758,88757,0,0.0,0.0,0.0,0
18759,88758,0,0.0,0.0,0.0,0
18760,88759,0,0.0,0.0,0.0,0
18761,88760,0,0.0,0.0,0.0,0
18762,88761,0,0.0,0.0,0.0,0
18763,88762,1,0.0,0.0,0.0,0
18764,88763,0,0.0,0.0,0.0,0
18765,88764,0,0.0,0.0,0.0,0
18766,88765,0,0.0,0.0,0.0,0
18767,88766,0,0.0,0.0,0.0,0
18768,88767,1,1.0,1.0,1.0,1
18769,88768,0,0.0,0.0,0.0,0
18770,88769,0,0.0,0.0,0.0,0
18771,88770,0,0.0,0.0,0.0,0
18772,88771,0,0.0,0.0,0.0,0
18773,88772,0,0.0,0.0,0.0,0
18774,88773,0,0.0,0.0,0.0,0
18775,88774,0,0.0,0.0,0.0,0
18776,88775,0,0.0,0.0,0.0,0
18777,88776,0,1.0,1.0,1.0,1
18778,88777,0,0.0,0.0,1.0,0
18779,88778,0,0.0,0.0,0.0,0
18780,88779,0,0.0,0.0,0.0,0
18781,88780,0,0.0,0.0,0.0,0
18782,88781,0,0.0,0.0,0.0,0
18783,88782,0,0.0,0.0,0.0,0
18784,88783,0,0.0,0.0,0.0,0
18785,88784,0,0.0,0.0,0.0,0
18786,88785,0,0.0,0.0,0.0,0
18787,88786,0,0.0,0.0,0.0,0
18788,88787,0,0.0,0.0,0.0,0
18789,88788,0,0.0,0.0,0.0,0
18790,88789,0,0.0,0.0,0.0,0
18791,88790,0,0.0,0.0,0.0,0
18792,88791,0,0.0,0.0,0.0,0
18793,88792,0,0.0,0.0,0.0,0
18794,88793,0,0.0,0.0,0.0,0
18795,88794,0,0.0,0.0,0.0,0
18796,88795,0,0.0,0.0,0.0,0
18797,88796,1,0.0,0.0,0.0,0
18798,88797,0,0.0,0.0,0.0,0
18799,88798,0,0.0,0.0,0.0,0
18800,88799,0,0.0,0.0,0.0,0
18801,88800,0,0.0,0.0,0.0,0
18802,88801,0,0.0,0.0,0.0,0
18803,88802,0,0.0,0.0,0.0,0
18804,88803,1,1.0,1.0,1.0,1
18805,88804,0,0.0,0.0,0.0,0
18806,88805,0,0.0,0.0,0.0,0
18807,88806,0,0.0,0.0,0.0,0
18808,88807,0,0.0,0.0,0.0,0
18809,88808,0,1.0,0.0,0.0,0
18810,88809,0,0.0,0.0,0.0,0
18811,88810,0,0.0,0.0,0.0,0
18812,88811,0,0.0,0.0,0.0,0
18813,88812,0,0.0,0.0,0.0,0
18814,88813,0,0.0,0.0,0.0,0
18815,88814,1,0.0,0.0,0.0,0
18816,88815,0,0.0,0.0,0.0,0
18817,88816,0,1.0,0.0,0.0,0
18818,88817,0,0.0,0.0,0.0,0
18819,88818,0,0.0,0.0,0.0,0
18820,88819,0,0.0,0.0,0.0,0
18821,88820,1,1.0,1.0,1.0,1
18822,88821,0,0.0,0.0,0.0,0
18823,88822,0,0.0,0.0,0.0,0
18824,88823,0,0.0,0.0,0.0,0
18825,88824,0,0.0,0.0,0.0,0
18826,88825,0,0.0,0.0,0.0,0
18827,88826,0,0.0,0.0,0.0,0
18828,88827,1,0.0,0.0,1.0,1
18829,88828,1,1.0,1.0,1.0,0
18830,88829,0,0.0,0.0,0.0,0
18831,88830,0,0.0,0.0,0.0,0
18832,88831,0,0.0,0.0,0.0,0
18833,88832,0,0.0,0.0,0.0,0
18834,88833,0,0.0,0.0,0.0,0
18835,88834,0,0.0,0.0,0.0,0
18836,88835,0,0.0,0.0,0.0,0
18837,88836,0,1.0,0.0,0.0,0
18838,88837,0,0.0,0.0,0.0,0
18839,88838,0,0.0,0.0,0.0,0
18840,88839,0,0.0,0.0,0.0,0
18841,88840,0,0.0,0.0,0.0,0
18842,88841,0,0.0,0.0,0.0,0
18843,88842,0,0.0,0.0,0.0,0
18844,88843,0,0.0,0.0,0.0,0
18845,88844,0,0.0,0.0,0.0,0
18846,88845,0,0.0,0.0,0.0,0
18847,88846,0,0.0,0.0,0.0,0
18848,88847,0,0.0,0.0,0.0,0
18849,88848,0,0.0,0.0,0.0,0
18850,88849,0,0.0,0.0,0.0,0
18851,88850,0,1.0,0.0,0.0,0
18852,88851,0,0.0,0.0,0.0,0
18853,88852,0,0.0,0.0,0.0,0
18854,88853,0,0.0,0.0,0.0,0
18855,88854,0,0.0,0.0,0.0,0
18856,88855,0,0.0,0.0,0.0,0
18857,88856,0,0.0,0.0,0.0,0
18858,88857,0,1.0,0.0,0.0,0
18859,88858,0,0.0,0.0,0.0,0
18860,88859,0,0.0,0.0,0.0,0
18861,88860,1,0.0,0.0,1.0,0
18862,88861,0,1.0,1.0,1.0,1
18863,88862,0,0.0,0.0,0.0,0
18864,88863,1,1.0,1.0,1.0,1
18865,88864,0,0.0,0.0,0.0,0
18866,88865,0,0.0,0.0,0.0,0
18867,88866,0,0.0,0.0,0.0,0
18868,88867,0,0.0,0.0,0.0,0
18869,88868,0,0.0,0.0,0.0,0
18870,88869,0,1.0,0.0,0.0,0
18871,88870,0,0.0,0.0,0.0,0
18872,88871,0,0.0,0.0,0.0,0
18873,88872,0,0.0,0.0,0.0,0
18874,88873,0,0.0,0.0,0.0,0
18875,88874,0,0.0,0.0,0.0,0
18876,88875,0,0.0,0.0,0.0,0
18877,88876,0,0.0,0.0,0.0,0
18878,88877,0,0.0,0.0,0.0,0
18879,88878,0,0.0,0.0,0.0,0
18880,88879,0,0.0,0.0,0.0,0
18881,88880,0,0.0,0.0,0.0,0
18882,88881,0,0.0,0.0,0.0,0
18883,88882,0,0.0,0.0,0.0,0
18884,88883,0,0.0,0.0,0.0,0
18885,88884,0,0.0,0.0,0.0,0
18886,88885,0,0.0,0.0,0.0,0
18887,88886,0,0.0,0.0,0.0,0
18888,88887,0,0.0,0.0,0.0,0
18889,88888,0,0.0,0.0,0.0,0
18890,88889,0,0.0,0.0,0.0,0
18891,88890,0,0.0,0.0,0.0,0
18892,88891,0,0.0,0.0,0.0,0
18893,88892,0,1.0,0.0,0.0,0
18894,88893,1,0.0,0.0,1.0,1
18895,88894,0,0.0,0.0,0.0,0
18896,88895,1,1.0,1.0,1.0,1
18897,88896,0,0.0,0.0,0.0,0
18898,88897,0,0.0,0.0,0.0,0
18899,88898,0,0.0,0.0,0.0,0
18900,88899,1,0.0,0.0,0.0,0
18901,88900,0,0.0,0.0,0.0,0
18902,88901,0,0.0,0.0,0.0,0
18903,88902,0,0.0,0.0,0.0,0
18904,88903,0,0.0,0.0,0.0,0
18905,88904,0,0.0,0.0,0.0,0
18906,88905,0,0.0,0.0,0.0,0
18907,88906,0,0.0,0.0,0.0,0
18908,88907,0,0.0,0.0,0.0,0
18909,88908,0,0.0,0.0,0.0,0
18910,88909,0,1.0,1.0,1.0,1
18911,88910,0,0.0,0.0,0.0,0
18912,88911,1,0.0,0.0,1.0,0
18913,88912,0,0.0,0.0,0.0,0
18914,88913,1,0.0,0.0,0.0,0
18915,88914,0,0.0,0.0,0.0,0
18916,88915,0,0.0,0.0,0.0,0
18917,88916,0,0.0,0.0,0.0,0
18918,88917,0,0.0,0.0,0.0,0
18919,88918,0,0.0,0.0,0.0,0
18920,88919,1,0.0,1.0,1.0,1
18921,88920,0,0.0,0.0,0.0,0
18922,88921,0,0.0,0.0,0.0,0
18923,88922,0,0.0,0.0,0.0,0
18924,88923,0,0.0,0.0,0.0,0
18925,88924,0,0.0,0.0,0.0,0
18926,88925,0,0.0,0.0,0.0,0
18927,88926,0,0.0,0.0,0.0,0
18928,88927,0,0.0,0.0,0.0,0
18929,88928,0,0.0,0.0,0.0,0
18930,88929,0,0.0,0.0,0.0,0
18931,88930,0,1.0,0.0,0.0,0
18932,88931,0,0.0,0.0,0.0,0
18933,88932,0,0.0,0.0,0.0,0
18934,88933,0,0.0,0.0,0.0,0
18935,88934,1,1.0,1.0,1.0,1
18936,88935,0,0.0,0.0,0.0,0
18937,88936,0,0.0,0.0,0.0,0
18938,88937,0,0.0,0.0,0.0,0
18939,88938,0,0.0,0.0,0.0,0
18940,88939,1,1.0,0.0,0.0,1
18941,88940,0,0.0,0.0,0.0,0
18942,88941,0,0.0,0.0,0.0,0
18943,88942,1,0.0,1.0,1.0,1
18944,88943,0,1.0,0.0,0.0,0
18945,88944,0,0.0,0.0,0.0,0
18946,88945,0,0.0,0.0,0.0,0
18947,88946,0,0.0,0.0,0.0,0
18948,88947,0,0.0,0.0,0.0,0
18949,88948,0,0.0,0.0,0.0,0
18950,88949,0,0.0,0.0,0.0,0
18951,88950,0,0.0,0.0,0.0,0
18952,88951,0,0.0,0.0,0.0,0
18953,88952,0,0.0,1.0,1.0,1
18954,88953,0,0.0,0.0,0.0,0
18955,88954,0,0.0,1.0,1.0,0
18956,88955,1,1.0,1.0,1.0,1
18957,88956,0,1.0,0.0,0.0,0
18958,88957,0,0.0,0.0,0.0,0
18959,88958,0,0.0,0.0,0.0,0
18960,88959,0,0.0,0.0,0.0,0
18961,88960,0,0.0,0.0,0.0,0
18962,88961,0,0.0,0.0,0.0,0
18963,88962,0,0.0,0.0,0.0,0
18964,88963,0,0.0,0.0,0.0,0
18965,88964,1,0.0,0.0,0.0,0
18966,88965,0,0.0,0.0,0.0,0
18967,88966,0,0.0,0.0,0.0,0
18968,88967,0,0.0,0.0,0.0,0
18969,88968,0,0.0,0.0,0.0,0
18970,88969,0,0.0,0.0,0.0,0
18971,88970,0,0.0,0.0,0.0,0
18972,88971,0,0.0,0.0,0.0,0
18973,88972,0,0.0,0.0,0.0,0
18974,88973,0,0.0,0.0,0.0,0
18975,88974,0,0.0,0.0,0.0,0
18976,88975,0,0.0,0.0,0.0,0
18977,88976,0,0.0,0.0,0.0,0
18978,88977,0,0.0,0.0,0.0,0
18979,88978,0,0.0,0.0,0.0,0
18980,88979,0,0.0,0.0,0.0,0
18981,88980,0,0.0,0.0,0.0,0
18982,88981,0,0.0,0.0,0.0,0
18983,88982,0,0.0,0.0,0.0,0
18984,88983,0,0.0,0.0,0.0,0
18985,88984,0,0.0,0.0,0.0,0
18986,88985,0,0.0,0.0,0.0,0
18987,88986,0,0.0,0.0,0.0,0
18988,88987,0,0.0,0.0,0.0,0
18989,88988,0,0.0,0.0,0.0,0
18990,88989,0,0.0,0.0,0.0,0
18991,88990,0,0.0,0.0,0.0,0
18992,88991,0,0.0,0.0,0.0,0
18993,88992,0,0.0,0.0,0.0,0
18994,88993,0,0.0,0.0,0.0,0
18995,88994,0,0.0,0.0,0.0,0
18996,88995,0,0.0,0.0,0.0,0
18997,88996,0,0.0,0.0,0.0,0
18998,88997,1,0.0,0.0,1.0,1
18999,88998,0,0.0,0.0,0.0,0
19000,88999,0,0.0,0.0,0.0,0
19001,89000,0,0.0,0.0,0.0,0
19002,89001,0,0.0,0.0,0.0,0
19003,89002,0,0.0,0.0,0.0,0
19004,89003,0,1.0,0.0,0.0,0
19005,89004,0,0.0,0.0,0.0,0
19006,89005,0,0.0,0.0,0.0,0
19007,89006,0,0.0,0.0,0.0,0
19008,89007,0,0.0,0.0,0.0,0
19009,89008,0,0.0,0.0,0.0,0
19010,89009,0,0.0,0.0,0.0,0
19011,89010,0,0.0,0.0,0.0,0
19012,89011,0,0.0,0.0,0.0,0
19013,89012,0,0.0,0.0,0.0,0
19014,89013,1,0.0,1.0,1.0,1
19015,89014,1,0.0,1.0,0.0,0
19016,89015,1,1.0,1.0,1.0,1
19017,89016,0,0.0,0.0,0.0,0
19018,89017,0,0.0,0.0,0.0,0
19019,89018,0,0.0,0.0,0.0,0
19020,89019,0,0.0,0.0,0.0,0
19021,89020,0,0.0,0.0,0.0,0
19022,89021,1,1.0,1.0,1.0,1
19023,89022,0,0.0,0.0,0.0,0
19024,89023,0,0.0,0.0,0.0,0
19025,89024,0,0.0,0.0,0.0,0
19026,89025,0,0.0,0.0,0.0,0
19027,89026,0,0.0,0.0,0.0,0
19028,89027,0,0.0,0.0,0.0,0
19029,89028,0,0.0,0.0,0.0,0
19030,89029,0,0.0,0.0,0.0,0
19031,89030,0,0.0,0.0,0.0,0
19032,89031,0,0.0,0.0,0.0,0
19033,89032,0,0.0,0.0,0.0,0
19034,89033,0,0.0,0.0,0.0,0
19035,89034,0,0.0,0.0,0.0,0
19036,89035,0,0.0,0.0,0.0,0
19037,89036,0,0.0,0.0,0.0,0
19038,89037,0,0.0,0.0,0.0,0
19039,89038,0,0.0,0.0,0.0,0
19040,89039,0,0.0,0.0,0.0,0
19041,89040,0,0.0,0.0,0.0,0
19042,89041,0,0.0,0.0,0.0,0
19043,89042,1,0.0,0.0,0.0,0
19044,89043,1,0.0,0.0,0.0,0
19045,89044,0,0.0,0.0,0.0,0
19046,89045,0,0.0,0.0,0.0,0
19047,89046,0,0.0,0.0,0.0,0
19048,89047,0,0.0,0.0,0.0,0
19049,89048,0,0.0,0.0,0.0,0
19050,89049,0,0.0,0.0,0.0,0
19051,89050,1,0.0,0.0,0.0,0
19052,89051,0,0.0,0.0,0.0,0
